user,poems
161000,"[48516, 12631, 1555, 31136, 7647, 16324, 16303, 16304, 43308, 16311, 20522]"
161001,"[1365, 2352, 114, 112, 53, 826, 431, 1369, 1362, 2014]"
161023,"[2052, 2042, 7322, 48890, 47351, 1433, 17319, 4881, 330, 49957, 51174, 16288, 47813, 48405, 23921, 50386, 48682, 28925, 61230, 142, 336, 49469, 4154, 49684, 51051, 1743]"
161032,"[61089, 40609, 10517, 100, 7581, 3341, 2599, 1203, 6130, 1205, 4582, 7850, 1213, 1217, 5675, 13351, 3357, 33134, 4260, 1752]"
161042,"[5320, 7729, 24415, 1525, 2139, 1402, 1521, 6615, 1717, 170, 12459, 1595, 147, 12, 2599, 20, 1736, 28910, 5233, 22851, 38566, 28, 2096, 2319, 43402, 11957, 4372, 48728, 48722, 4373, 36674, 54708, 16408, 1759, 24416, 22658, 1473, 76050, 21908, 68156, 10301, 142, 1554, 23, 4601, 1584, 75284, 1761, 10, 146, 1754, 7647, 2145, 16428, 5790, 5789, 4108, 2152, 4117, 47350, 38606, 40876, 1753, 1425, 24871, 46303, 1590, 1705, 7651, 1500, 24136, 79352, 12636, 1637, 1598, 12631, 12278, 12280, 12630, 1523, 4881, 1614, 3571, 4103, 100, 68767, 47498, 206, 68942, 24861, 46244, 5675, 158, 45, 6671, 4178, 51019, 151, 3591, 4261, 16394, 15206, 7583, 24426, 7792]"
161048,[83850]
161049,[3124]
161057,[73827]
161138,[4594]
161143,"[12, 13, 146, 2599, 4401, 39, 71, 8530, 183]"
161162,"[985, 976, 975, 955, 962, 998, 969, 8116, 937, 980, 960, 988, 977, 954, 939, 8118, 33202, 984, 973, 964, 959, 22433, 22598, 906]"
161173,[10541]
161192,[53685]
161212,"[2515, 4370, 4601, 49718, 1526, 12754, 38442, 223, 36674, 133, 2377, 5508, 90, 54708, 2141, 20254, 60640, 11461, 1243, 20099, 14, 28, 7489, 24269, 3777, 1747, 1419, 10092, 4345, 1743, 3667, 20151, 1457, 12459, 46388, 4419, 4396, 7635, 23711, 32028, 1642, 2121, 2163, 51581, 4392, 12495, 4158, 4157, 4178, 4393, 2397, 20536, 5320, 2111]"
161227,"[24077, 24121, 24118, 24081, 28710, 24078, 24093]"
161233,[74599]
161241,[2671]
161246,"[17634, 1753, 4601, 13998, 165, 1402, 2139, 1582, 45, 12495, 1469, 4881, 32, 24164, 15297, 1607, 2840, 17196, 12496, 5226, 28, 29727, 1525, 1554, 4392, 58875, 17832, 2800, 1759, 1614, 12459, 4104, 11907, 29243, 38566, 11894, 38202, 2374, 23993, 1456, 38165, 24136, 205, 142, 25769, 4138, 58599, 37554, 15173, 2154]"
161249,[28]
161273,[4695]
161277,[431]
161281,[2509]
161313,"[5, 32, 193, 39982, 39983, 39980, 1009, 10153, 10151, 19588, 75054, 8325, 74675, 74309, 80312, 74281, 54122, 74270, 82567, 75049, 84128, 82569, 80127, 18303, 75226]"
161327,"[42948, 82]"
161328,[16685]
161404,[129]
161523,"[71, 23711, 1501, 1937]"
161526,"[10350, 74340, 74267, 74269, 74270, 74268, 74347, 39983, 74278, 75391, 74362, 74286, 75049, 74336, 74361, 74279, 75053, 74294, 74348, 74280, 74301, 75050, 41963, 80738, 75226, 74309]"
161566,"[3935, 1440, 13604, 54708, 1422, 38566, 144, 13, 338, 12, 5]"
161585,"[26481, 26489, 26490, 26491]"
161602,"[13213, 17851, 18145, 9968, 8935, 583]"
161618,[36407]
161656,[13226]
161665,"[3875, 7040, 8292, 2667, 61961, 118, 6974, 2690, 2513, 5218, 10957, 290, 2446, 1230, 63, 1146, 26743, 772, 1113, 57871, 771, 9751, 38544, 681, 100, 4605]"
161670,[4588]
161679,"[146, 12495]"
161722,[44218]
161739,"[4759, 158, 5217, 194]"
161756,[225]
161763,[4514]
161770,"[63, 75452, 75497, 75527, 75976]"
161798,"[338, 4378]"
161800,"[66832, 8090, 2507, 11291]"
161807,"[6789, 53074, 4595, 2439, 66832, 10280, 78508, 19856, 11789, 13204, 11310, 7819, 41729, 14366, 10275, 10278, 34634, 28803, 2263, 2256, 20661, 2512, 52857, 8317, 22170, 4588, 19934, 54921, 54924, 53935, 25732, 39806, 11766, 55221, 54773, 4615]"
161809,[5101]
161810,[1814]
161834,"[70, 5, 2920, 1935, 1242, 4759, 53, 2014, 4209, 3313, 2168, 4594, 112, 2376, 18145, 62198, 16578, 1414]"
161874,[16406]
161896,"[6102, 4224]"
161922,"[911, 9409, 908, 923, 22621, 61965, 62, 2505, 4647, 93, 3309]"
161932,"[65821, 53]"
161940,[2487]
161976,[21253]
161979,"[2785, 2789, 2782, 2842]"
161984,"[80267, 74128, 19477]"
162000,"[41371, 68767, 20164, 2141, 4105, 51579, 11084, 46333, 75284, 170, 1584, 1701, 11208, 2153, 25360, 1692, 68438, 20450, 47412, 45308, 20602, 13998, 1475, 4417, 7489, 22766, 48153, 54708, 14323, 13667, 4440, 1422, 10092, 10093, 25651, 73068, 32091, 50806, 11402, 68137, 2344, 2347, 11341, 62320, 2538, 1421, 9044, 54177, 44484, 39292, 1717, 4678, 23386, 15873, 24149, 28134, 4370, 15796, 2100, 24000, 14177, 32028, 4165, 4891, 24416, 43247]"
162012,[21852]
162020,"[74501, 74467, 79013, 25268, 25269, 15128, 15751, 25416, 17417]"
162022,"[903, 8111, 985, 976, 975, 998, 962, 969, 8116, 937, 980, 993, 960, 988]"
162036,[1302]
162042,"[93, 275, 92, 5675, 2168, 4716, 64461, 5063, 24081]"
162068,[354]
162081,"[20688, 20689, 90]"
162118,[75]
162128,"[14737, 60598, 73215, 38234, 44962, 6803, 65086, 6847, 6547, 17126, 26164, 4393, 33766, 22872, 23880, 76195, 45784, 3785, 2052, 184, 89885, 84800, 66367, 16973, 83149, 20255, 9946, 19917, 44846, 63457, 40898, 12405, 17525, 13214, 4093, 12567, 62702, 71377, 44464, 81269, 88422, 33617, 5307, 49944, 3102, 20302, 37384, 71731, 30529, 26649, 52864, 66377, 7353, 4419, 48962, 36476, 19186, 33333, 12133, 73726, 24740, 72006, 170, 41423, 21567, 19632, 4627, 45234, 40780, 10959, 7236, 11093, 7807, 81084, 3764, 10992, 90134, 79763, 84733, 56499, 67621, 89616, 64197, 18303, 18302, 65089, 17307, 77475, 21180, 17753, 17694, 17752, 11644, 30305, 12777, 29520, 84768, 87161, 33421, 9441, 99251, 18685, 13927, 54989, 69302, 7037, 55558, 17312, 20984, 20747, 75356, 5986, 14959, 2364, 88461, 17829, 14725, 82060, 8428, 89429, 20303, 13686, 13124, 69861, 7227, 12924, 17895, 11860, 44741, 44853, 37337, 37324, 37357, 79507, 86932, 17877, 43467, 89904, 17494, 65091, 98760, 7803, 19509, 7910, 42249, 28265, 7242, 4134, 25641, 10013, 84744, 10064, 53136, 25184, 51252, 36343, 88883, 62209, 34399, 34373, 41922, 52609, 26492, 12711, 1189, 22599, 814, 47718, 5065, 14515, 1462, 17495, 15005, 14844, 42, 23407, 53388, 0]"
162136,[2391]
162208,"[988, 99]"
162235,"[4594, 10211, 2014, 4209, 3935, 9646, 2168, 8338, 52, 2166, 28348, 1009, 187, 338, 4401, 2376, 91, 8344, 1935, 3766, 72495, 38947, 7348, 239, 354, 908, 63, 71, 30833, 87, 1419, 1414, 2005, 70, 2601, 431, 1362, 826, 1365, 5, 8272, 4759, 138, 53, 158, 114, 112, 129, 39, 4703, 2341, 2344, 9409, 1242, 4716, 73777, 8, 1906, 5824, 50, 1849, 8500, 108, 29750, 90, 5144, 3313, 22245, 22244, 1121, 10241, 1334, 342, 35817, 100, 84471, 136, 9650, 953, 12, 9991, 57219, 183, 62, 84351, 6252]"
162258,"[1583, 4326, 1701, 15696, 4784, 4108, 41371, 10081, 2141, 49094, 3263, 20137, 20485, 15230, 2599, 1717, 16048, 3010, 7385, 1243, 36674, 1754, 12495, 1645, 4393, 1465, 206, 754, 23998, 8933]"
162267,"[77024, 77124, 77089, 77023]"
162274,"[23407, 10344, 30807, 74713, 719]"
162306,[35674]
162314,"[910, 8131, 999, 916]"
162323,"[206, 2599, 5475, 27538, 1751, 2925, 214, 11334, 23, 179, 100, 8878, 5824, 14800, 8527, 16117, 16190, 77407, 8765, 2107, 8223, 51542, 21571, 14177, 61188, 54376, 5677, 4401, 16192, 14]"
162330,"[11907, 22851, 4128, 58713]"
162364,[1362]
162369,"[83, 114, 7804, 2687, 3304, 93, 70, 2496, 4581]"
162385,[9741]
162388,"[1009, 63, 925, 187, 91, 94, 93, 129, 70, 53, 195, 609, 3875, 910, 908, 22607]"
162397,[1420]
162429,[1402]
162430,[66011]
162439,[2942]
162445,[1582]
162450,[32798]
162465,"[74284, 74675, 74336, 74279, 74294, 74329, 74280, 74288, 75226, 74309, 74286, 75049]"
162474,[9655]
162479,"[80, 39630, 79, 11676]"
162488,"[75049, 74336, 74329, 74270, 74279, 75053, 74281, 74287, 74286, 74267, 74288, 74301, 74340, 39983, 39982, 6038, 11318, 74675, 74342, 74343, 74278, 74306, 74303, 74346]"
162489,"[74336, 75053, 74269, 74288, 74279, 75049, 74286, 74303, 9808, 937, 904, 74268, 74281, 74270, 74329, 74675]"
162490,"[74336, 74269, 74286, 75049, 74279, 75210, 83, 8083, 74453, 63]"
162551,"[5463, 65463]"
162555,"[399, 6490]"
162567,[11443]
162609,"[1516, 37618]"
162615,"[1717, 1582, 165, 4601]"
162623,"[2391, 81871, 81872, 187, 53146]"
162627,"[61688, 61691, 61689, 61690, 64112, 72548, 72547, 52815, 52813, 66448, 66447, 52415]"
162634,"[930, 35194, 908]"
162644,"[87, 3935]"
162657,[125]
162670,"[8299, 100]"
162675,[4646]
162685,[60506]
162807,"[165, 63, 11084]"
162812,[78684]
162818,[61]
162819,"[144, 12, 57724, 1743, 15074, 30833, 1414, 81617, 71, 1, 5912, 3899, 51595, 4722, 1584, 1582, 3033, 3667, 338, 142, 146, 12745, 1754, 1411, 31946, 79354, 31142, 15535, 7780, 83477, 58957, 50511, 430, 34, 1753, 749, 1189, 85, 78542, 5320, 23993, 116, 195, 2341, 75286, 1790, 1506, 50714, 50608, 12701, 2374, 51176, 78959, 4892, 25225, 15194, 37454, 39, 25322, 4108, 25358, 1886, 2648, 2319, 2315, 9046, 1243]"
162857,"[72472, 35947]"
162881,"[1935, 18174]"
162889,[12]
162897,[115]
162905,"[38420, 64523, 787]"
162918,"[2264, 44989]"
162930,[568]
163002,[75642]
163003,"[2096, 8, 354]"
163028,"[1753, 17634, 24783, 15230, 1582, 50114, 170, 14875, 4118, 24895, 23959, 4401, 4417, 338, 7489, 3595, 5320, 1540, 7446, 146, 4165, 7640, 14, 2599, 4370, 1412, 1430, 48614, 311, 12, 4099, 4392, 46388, 28, 4396, 30, 20137, 326, 4400, 223, 1506, 4684, 24695, 2139, 5317, 1423, 1756, 2141, 7647, 9630, 1437, 20254, 4415, 75284, 1754, 1542, 12495, 36674, 142, 1759, 1541, 213, 4601, 23711, 54708, 1584, 12459, 1583, 173, 9, 16048, 4146, 24416, 15131]"
163032,"[2677, 8910, 11318, 2294, 117, 49908, 24885, 35462, 4716, 9666, 46057, 45991, 46058, 65398, 30090, 53]"
163054,"[63304, 223, 1759, 1756, 47765, 275, 79934, 1754, 6107, 6616]"
163076,[85979]
163101,"[546, 5675, 8246]"
163127,"[1440, 183, 1009, 4093, 142, 12495, 1852, 23, 57203, 54708, 2330, 5808, 24284, 1421, 14, 2344, 2347, 100, 5675, 129, 5641, 70, 1981, 30833, 138, 137, 139, 4759, 223, 50, 330, 1754, 1756, 4138, 114, 112, 2445, 5126, 158, 39, 2376, 2005, 4703, 5206, 90, 354, 338, 13, 4419, 5831, 26894, 1414, 430, 1419, 1242, 53, 11318, 1089, 2624, 2648, 2012, 5216, 2920, 4884, 1935, 2341, 4025, 3935, 80, 826, 5489, 1362, 72549, 3656, 1420, 1369, 72550, 5, 5469, 12, 179, 144, 535, 5320, 536, 2126, 51242, 3591, 2139, 4148, 4415, 43, 23451, 43986, 2152, 2145, 25326, 539, 173, 540, 9612, 77305, 20098, 1243, 15580, 2393, 2715, 2394, 2395, 2977, 1602, 83544, 1412]"
163162,[16647]
163172,[569]
163190,[17424]
163193,"[165, 50, 15345, 223, 4881, 330]"
163199,[61203]
163200,[79999]
163238,"[7167, 2505, 809]"
163242,"[6426, 5878, 24292, 2111, 90, 5508, 20695, 20675]"
163298,[35817]
163307,"[4716, 2376]"
163314,"[2601, 10461]"
163321,[4716]
163329,[80826]
163364,"[2442, 5147, 681, 4605, 2364, 10047, 1130]"
163382,"[12495, 4146, 4148, 4381, 1717, 12459, 5232, 1518]"
163384,[91]
163394,"[5139, 1089, 56263]"
163398,[6078]
163446,[2096]
163453,[540]
163459,"[2349, 15044, 17420, 10174]"
163494,[27632]
163496,"[6980, 211, 38544, 4681, 179, 1217, 3667, 2145, 338, 61, 57, 1276, 20352, 1216, 5894, 189, 10353, 5560, 369, 4262, 32, 1412, 206, 7319, 53321, 1466, 83105, 1440, 1602, 36674, 19236, 13669, 71, 6417, 6416, 207, 4221, 165, 32172, 2681, 46297, 78706, 32181, 32179, 32231, 32178, 32233]"
163498,"[4722, 21390, 39365, 1419]"
163531,"[8258, 8350, 29360]"
163533,[19477]
163540,[30807]
163542,"[70, 3935, 354, 5206, 1414]"
163583,[2126]
163584,[10241]
163591,"[2152, 10542]"
163603,[584]
163611,"[2439, 31595, 2472, 4636, 4658, 4619, 4660, 4605, 12603, 68525, 68526, 53, 33035, 34345, 727, 75497, 8223, 2495, 7223, 29477, 19154, 7137, 179, 1203, 1217, 100, 5912, 99, 2309, 7321, 812, 52452, 791, 765, 1042, 178, 152, 14279, 9740, 193, 10350, 52938, 62198, 16573, 4577, 52301, 4221, 2496, 83, 5019, 4940, 4191, 5262, 748, 2671, 289, 3789, 21287, 6295, 6294, 4606, 916, 130, 9470, 52308, 3292, 64993]"
163627,"[30573, 30574, 30800, 30576]"
163639,"[28, 130]"
163692,"[609, 53411, 4594, 63]"
163696,"[61, 114, 10579, 61186, 61178, 70, 571, 14278, 2278, 78952, 237, 36476]"
163699,[4681]
163712,[2678]
163730,[2096]
163750,"[91, 50, 223, 1899, 165, 38442, 94, 2152, 100, 3941, 1009, 50821, 61750, 2598, 29898, 4381, 50591, 50593, 48665, 15650, 53244, 50594, 14, 330, 15297, 46293, 17201, 46311, 10126, 57382, 17202, 4323, 313, 46339, 24875, 24785, 306, 215, 305, 14661, 16588, 46322, 14660, 61469, 1607, 2599, 24, 10957, 3314, 3338, 35938, 35945, 114, 56448, 2155, 99, 82133, 146, 11208, 47819, 1752, 23166, 5560, 5562, 13, 31, 39485, 88386, 4783, 11827, 338, 1412, 47605, 10079, 47596, 47595, 47538, 8603, 15492, 52553, 2145, 189, 3656, 3667, 12631, 92, 112, 7654, 32, 27895, 5336, 4098, 57812, 3595, 4122, 2150, 1875, 361, 3618, 1874, 3571, 484, 3638, 334, 500, 3591, 188, 2154, 536, 1653, 533, 4104, 4360, 4117, 4345, 1745, 4108, 2144, 5652, 7736, 60640, 4116, 7602, 20255, 534, 9630, 35, 144, 16, 4121, 15800, 10, 28, 7588, 4163, 20, 147, 12, 4373, 24986, 1759, 1756, 1465, 78683, 2139, 1554]"
163752,"[16897, 99, 4495, 187, 8091, 57722, 62]"
163754,"[7353, 4581, 4605, 92, 62, 94, 61174, 2171, 2618, 1242, 52, 9784, 15154, 38967, 9786, 2166, 9751, 1146, 8530, 41, 7223, 1230, 398, 195]"
163757,"[4581, 68, 61203, 39, 70, 184, 908, 1009, 63, 183, 912, 910, 911, 916]"
163764,"[1607, 82500, 5031, 4907, 2098, 82529, 2507, 82605, 24570, 74362, 81676, 81677, 41999, 35729, 7847, 6434, 11492, 9694, 19858, 2690, 6914, 290, 54, 15072, 46131, 64209, 441, 6439, 6450, 8530, 64704, 63750, 1276, 51998, 11509, 4581]"
163795,[8131]
163819,"[2800, 1845, 5524, 430, 2145, 17, 4118, 1009, 4260, 5789, 2840, 223, 4881, 3875]"
163853,"[52713, 115, 8315, 1309, 38544, 79657, 8049, 63644, 65754, 55432, 68494, 63664, 10600, 290, 83, 58538, 1089, 8935, 2507, 30018, 1009, 57374, 6912, 3336, 10670, 582, 17972, 42402, 2168, 85, 6299, 4588, 5859]"
163857,"[3297, 3276]"
163881,"[1462, 2032, 5320]"
163899,"[4260, 1753, 15237, 38344, 38403, 23840, 1402, 48490, 48645, 29755, 1516, 49071, 20254, 2043, 81390, 38566]"
163903,"[1402, 165, 4259, 11957, 1243]"
163935,[78]
163946,[126]
163959,[184]
163961,"[2031, 13773, 3437, 2330, 11874, 51587, 13230, 13226, 53013, 51370, 53024, 53021, 11862, 11861, 11875, 5509, 21335, 20706, 11859, 13245, 2533, 4263, 14139, 13276, 5744, 20863, 20864, 21219, 20693, 20866, 13238, 75230, 24292, 2026, 11373, 14543, 11369, 55505, 2319, 2343, 1415, 4896, 4884, 22008, 4902, 42273, 4890, 22009, 6099, 2350, 42280, 42266, 2110, 42278, 6097, 22022, 39251, 75220, 13228, 51586, 11857, 2540, 2529, 2553, 2555, 2556, 2557, 2558, 2559, 2560, 2563, 5198, 2566, 14059, 16477, 16484, 3462, 23488, 14169, 11844, 14060, 2025, 2579, 11259, 2574, 11365, 11387, 11382, 2575, 11339, 11260, 11358, 2581, 2582, 11360, 2015, 11389, 4435, 11352, 2010, 2455, 14089, 14092, 14094, 11240, 14097, 14142, 14143, 14145, 14150, 14151, 14153, 14187, 14237, 5560, 6426, 24697, 3513, 29970, 16140, 53016, 13266, 13274, 24609, 24708, 24699, 24707, 24600, 24596, 22456, 24717, 24712, 24604, 3528]"
163968,[1362]
163971,[100]
163974,"[8131, 2212, 1420]"
163985,[4260]
164014,"[1747, 53130, 2341, 2007, 13071, 76828, 138, 137, 139, 9294, 9287, 39533, 6651, 12921, 9449, 16678, 73373, 21424, 21421, 21427, 21419, 9316, 76981, 58902, 45013, 9355, 58905, 42228, 29482, 26562, 1399, 1419, 5512, 14920, 16843, 16837, 15060, 18451, 18452, 10386, 10378, 10506, 10825, 10388, 81973, 10840, 79212, 12371, 43814, 72363, 18751, 51, 28204, 20850, 13489, 2343, 4025, 82870, 2344, 1420, 16802, 2352, 22004, 4703, 5214, 4704, 15619, 1935, 2347]"
164021,[1276]
164025,"[8258, 826, 1369, 14, 12, 333, 46342, 2599, 50]"
164044,"[37384, 15906, 37361, 40589]"
164060,"[341, 342]"
164063,"[4178, 144]"
164066,"[3667, 61429, 12, 1146, 48744, 61199, 9808, 183, 353, 12597, 187, 8499]"
164067,[33035]
164070,"[38566, 17634, 22851]"
164083,[53024]
164095,[83030]
164103,"[4716, 1089, 583, 194, 4622, 7234, 4695, 146, 12, 4605, 16578, 10461, 2507, 2442, 288, 2692, 2671, 289, 8184, 4185, 9273, 5239, 7371, 9268]"
164108,[16406]
164126,"[12495, 47473, 47368, 23993, 38106, 82, 81, 84]"
164136,"[11414, 3667, 79833, 79834, 79835, 144, 535, 536, 5469, 2599, 12, 338, 4340, 23166, 1243, 36442, 9646, 23197, 4401, 1180, 60092, 4440, 2145, 17, 14177, 20098, 115, 1595, 71, 1, 25447, 908, 35932, 1000, 2264, 10, 15227, 8775]"
164161,[83114]
164162,[2439]
164169,"[4341, 28928, 144]"
164192,"[5743, 5740, 13225, 26884, 3, 1, 11334, 2935, 35993]"
164203,"[11703, 85, 1717, 8223, 53020]"
164221,"[1009, 195, 114, 2677, 2376]"
164260,"[193, 11676, 1230, 1276, 582]"
164282,"[15162, 11669, 33433, 11666, 14879, 33442]"
164284,"[904, 937, 996, 8118, 1006, 184, 941, 8134, 7803, 908, 935, 183, 910, 8131, 999, 8135, 912, 1009, 915, 919, 920, 8121, 63, 8114, 923, 22642, 22780, 23175, 8530, 2188, 127, 545, 28348, 24382, 129, 8258, 29872, 8272, 29834, 8280, 29751, 8255]"
164300,"[2096, 2152, 843, 364, 20451, 29354, 47291, 44893, 47714, 15651, 44517, 24384, 43624, 20358, 24858, 1702, 39633]"
164314,"[53, 9796, 2106, 2515, 5878, 70, 71, 1154, 7223, 39, 771, 2051, 82, 81, 83, 112, 923, 84, 114, 84502, 2012, 44888, 138, 137, 139, 40409, 12719, 45, 13663, 5912, 1230, 6426, 3783, 100, 11318, 582, 617, 598, 584, 124, 86179, 38, 9501, 671, 1178, 1177, 1139, 1129, 1979, 2005, 2376, 7355, 10545, 9897, 66450, 2441, 7353, 65956, 10542, 1242, 2618, 27600, 11669, 12635, 24675, 13351, 33443, 11662, 25390, 25581, 25907, 1276, 13951, 193, 641, 86177, 11762, 9590, 73136, 9784, 38967, 5701, 66806, 91, 94, 92, 3313, 2217, 9736, 564, 37286, 17637, 31539, 31551, 2168, 115, 999, 72609, 5893, 832, 4694, 75476, 2648, 2667, 88532, 2630, 5140, 2440, 8542, 9409, 6959, 870, 88975, 580, 681, 86171, 86173, 86174, 4221, 28986, 65961, 28906, 132, 2684, 1369, 24440, 179, 4212, 10554, 10518, 4594, 565, 479, 2442, 2677, 9738, 63595, 52410, 2166, 2171, 8, 2098, 2126, 104, 4209, 4593, 338, 9739, 31550, 5498]"
164323,"[4632, 8574, 6088, 38695, 35315, 49094, 2188, 6092, 544, 61200, 58824, 2014, 17, 78941, 5188, 2001, 53126, 61619, 5189, 7235, 49049, 107, 1230, 128, 61185, 1793, 1197, 5186, 1370, 60826, 106, 2507, 77384, 194, 43345, 56833, 32, 47478, 58823, 1371, 25670, 1766, 30201, 65757, 29832, 76688, 47775, 38696, 4551, 1930, 10812, 42816, 38697, 42213, 8578, 29833, 1098, 1200, 2459, 5185, 38698, 35305, 4655, 4650, 6087, 39582, 101, 47263, 47772, 3443, 78921, 38699, 4535, 4611, 6095, 21832, 61168, 1199, 3572, 47021, 66407, 5187, 4610, 87236, 87211, 127, 61192, 1767, 11208, 3444, 66408, 9480, 8270, 1186, 7586, 9479, 78922, 42220, 428, 23528, 78940, 87240, 4492, 39579, 1769, 66403, 8591, 8281, 7167, 8595]"
164325,"[1416, 2074, 2077, 2084, 76794]"
164330,[100]
164347,[62010]
164349,[69955]
164360,"[4759, 78776, 4750, 4763, 4775, 51677, 139, 138, 137, 46420, 4727, 8109, 937, 996, 8118, 8119, 1006, 8130, 184, 941, 986, 992, 8134, 7803, 907, 908, 183, 910, 911, 8131, 999, 8135, 912, 914, 1009, 17370, 915, 917, 22599, 22603, 920, 22638, 22634, 8121, 63, 8114, 923, 22641, 22642, 22776, 22780, 22959, 23175, 953, 61200, 61162, 61192, 61171, 61197, 61167, 9808, 61166, 61201, 14281, 14277, 1158, 1095, 39564, 39565, 68, 1101, 39558, 1112, 1189, 1116, 23888, 1147, 39566, 1164, 39561, 15852, 1183, 1145, 71, 1123, 1134, 70, 1126, 1146, 1132, 1104, 55438, 10957, 95, 3317, 8530, 8279, 904, 994, 46407, 44577, 4768, 2188, 80266, 89479, 89481, 82764, 976, 972, 977, 5146, 5641, 2950, 10164, 11279, 7826, 4581, 7831, 7833, 7851, 7856]"
164363,[24643]
164370,"[11957, 4259, 39]"
164402,"[5903, 3305, 179, 41007, 71590, 9656, 2677, 99, 5912, 5894, 28, 14]"
164409,"[9202, 9199, 9192]"
164414,"[4017, 1009, 5460, 3353]"
164434,"[8348, 63]"
164437,"[2069, 4108, 36674, 68767, 1427, 1428, 41371, 1687, 2139, 5757, 24003, 2162, 20285, 1437, 4157, 24166, 24165, 23166, 146, 78835, 79175, 24004, 20536, 144, 4260, 1754, 4393, 4601, 1512, 30, 2800, 27661, 1590, 16305, 3638, 20447, 13609, 1526, 2393, 2394, 50, 3595, 9630, 24440, 10092, 32028, 48779, 14177, 23993, 148, 2867, 2868, 2869, 12911, 213]"
164466,"[78963, 5403, 61636, 25419, 78960, 61633, 61634, 5679, 1379, 1380, 1381, 1382, 1383, 1384, 61623, 1385, 1388, 1387, 1386, 1389, 1390, 1391, 1392, 1393, 1394, 1395, 1396, 1397, 1398, 5405, 5390, 1365, 1377]"
164470,"[38, 582, 10937, 8459, 1089, 59, 6914]"
164471,[2677]
164510,"[282, 32045, 7281, 11789, 9900, 36597, 58211, 36603, 52854, 52852, 63801, 63802]"
164527,[2648]
164547,[84592]
164552,"[3357, 4222, 7350]"
164585,"[2260, 2252]"
164602,[74455]
164609,"[2684, 4594, 21526, 2173, 4025, 72495, 3443, 2912, 11334, 7882]"
164627,"[89980, 90204, 90203, 98695, 53195, 98742, 102413]"
164655,[2911]
164673,"[29964, 21323, 21874, 27838]"
164687,[12814]
164688,"[129, 704, 115, 183, 913, 1009]"
164690,[7882]
164693,"[36674, 85, 30806, 896, 39, 1934, 79013]"
164705,"[51580, 32, 4381, 218, 4601, 2139, 76036, 4687, 4141, 7471, 9633]"
164728,"[187, 81057, 994, 743, 23091, 63, 183, 8132, 80870, 2225]"
164736,"[6697, 1849]"
164741,"[63726, 12600, 3921]"
164749,"[81233, 60427, 52387, 52404, 10157, 19041, 33075, 12661, 33366, 53142, 14936, 13206, 11789, 9790, 11790, 27437, 31579, 34720, 33743, 33744, 32082, 19628, 19624, 19626, 19625, 16578, 14279, 21536, 53146, 63474, 63491, 63497, 72931, 72929, 19161, 61732, 76210, 1402, 20926, 41851, 1230, 10346, 2498, 10354, 9506, 14952, 25671, 2096, 4393, 10461]"
164764,"[5675, 98, 2445, 5344, 1145]"
164816,[132]
164821,"[72495, 430]"
164825,"[36089, 56361, 86931, 3534, 891, 9738, 6486, 7353, 15226, 117, 783, 15297, 63, 1758, 2166, 87754, 84034, 2912, 87682, 1194, 61199, 39611, 1115, 33617, 853, 61154, 4248, 71, 1184, 24136, 5471, 2111, 57, 114, 50, 4249, 9616, 31090, 30870, 52, 190, 14147, 21398, 23417, 14177, 53, 30872, 5196, 4395, 88903, 49046, 45396, 79654, 88173, 1506, 3349, 91, 33357, 87173, 47929, 156, 1814, 68, 32751, 61203, 2925, 146, 1440, 19509, 16050, 22112, 4191]"
164826,"[19590, 52817, 39, 809, 584, 187, 4465, 62, 94, 92, 93, 78]"
164828,"[1935, 2343, 2347, 2344, 15135, 4703, 1089, 8311, 14177, 52, 4704, 90, 2618, 3353, 16751, 16856, 2107, 916, 908, 194, 1427, 195, 52285, 6959, 3874, 1362, 999, 6961, 582, 53, 32109, 85, 2166, 2168, 1242, 15154, 2170, 63, 1009, 2624, 805, 42278, 11253, 49771, 13204, 288, 55433, 8, 1747, 49798, 49797, 2484, 49737, 8562, 7146, 15131, 32028, 30, 6974, 2677]"
164839,"[546, 5675, 8315, 9229, 7151, 9237, 122]"
164848,"[2677, 2139, 431, 4716, 2050, 288, 11318, 10987, 84728, 223, 53, 112, 25386, 2376, 870, 4392, 12496]"
164854,[5320]
164879,"[50, 15376, 22, 12, 4867]"
164897,"[10823, 10521, 10520, 10387]"
164899,"[7355, 15409, 4221, 10544, 37076, 8315]"
